RCID	OBJL	BOY_FIELD	BOY_VALUE	LON	LAT
5340	BOYSPP	BOYSPP	4.0	120.768208	33.927539
7213	BOYSPP	BOYSPP	4.0	121.948776	32.252486
7434	BOYSPP	BOYSPP	4.0	121.3247222	33.65375
7504	BOYSPP	BOYSPP	4.0	121.3350833	33.7157778
7507	BOYSPP	BOYSPP	4.0	121.5720556	33.4401667
7510	BOYSPP	BOYSPP	4.0	121.7821111	33.1841667
5249	BOYLAT	BOYLAT	4.0	121.117438	32.616804
5250	BOYLAT	BOYLAT	4.0	121.545146	32.551184
5251	BOYLAT	BOYLAT	4.0	121.33414	32.550131
5252	BOYLAT	BOYLAT	4.0	121.474369	32.550079
5253	BOYLAT	BOYLAT	4.0	121.673518	32.544169
5254	BOYLAT	BOYLAT	4.0	121.603117	32.543046
5255	BOYLAT	BOYLAT	4.0	121.443064	32.511991
5256	BOYLAT	BOYLAT	4.0	121.528813	32.487519
5257	BOYLAT	BOYLAT	4.0	121.591145	32.466741
5258	BOYLAT	BOYLAT	4.0	121.676144	32.444575
5259	BOYLAT	BOYLAT	4.0	121.641478	32.442742
5261	BOYLAT	BOYLAT	4.0	120.837713	33.337088
5262	BOYLAT	BOYLAT	4.0	120.860435	33.284033
5264	BOYLAT	BOYLAT	4.0	120.367419	34.13395
5266	BOYLAT	BOYLAT	4.0	120.810908	33.654165
5267	BOYLAT	BOYLAT	4.0	120.810075	33.598694
5268	BOYLAT	BOYLAT	4.0	120.803075	33.553667
5269	BOYLAT	BOYLAT	4.0	120.802214	33.498196
5270	BOYLAT	BOYLAT	4.0	120.795297	33.453836
5271	BOYLAT	BOYLAT	4.0	120.816964	33.403725
5441	BOYSAW	BOYSAW	4.0	121.751976	32.537268
5442	BOYSAW	BOYSAW	4.0	121.713476	32.439881
5443	BOYSAW	BOYSAW	4.0	120.6394167	33.8744167
13847	BOYSPP	BOYSPP	7.0	123.999925	29.499919
13852	BOYSPP	BOYSPP	7.0	122.499951	26.916629
13856	BOYSPP	BOYSPP	4.0	122.499951	26.166642
14938	BOYSPP	BOYSPP	7.0	122.150521	31.550424
14939	BOYSPP	BOYSPP	7.0	123.500848	31.250074
14940	BOYSPP	BOYSPP	4.0	121.944152	30.821748
14941	BOYSPP	BOYSPP	4.0	121.924875	30.814637
14942	BOYSPP	BOYSPP	4.0	122.099149	30.797859
14943	BOYSPP	BOYSPP	4.0	121.7341	30.79622
14944	BOYSPP	BOYSPP	4.0	121.554048	30.747777
14945	BOYSPP	BOYSPP	4.0	122.299979	30.964995
14946	BOYSPP	BOYSPP	4.0	121.69999	30.724999
14947	BOYSPP	BOYSPP	4.0	122.33384	31.392043
14952	BOYSPP	BOYSPP	4.0	121.962457	30.750082
14953	BOYSPP	BOYSPP	4.0	121.98429	30.749638
14954	BOYSPP	BOYSPP	4.0	122.807413	30.986821
14955	BOYSPP	BOYSPP	4.0	122.398478	31.294823
14956	BOYSPP	BOYSPP	4.0	122.307452	31.631484
14958	BOYSPP	BOYSPP	4.0	122.026706	30.746916
21779	BOYSPP	BOYSPP	4.0	122.2498505	31.8646643
21783	BOYSPP	BOYSPP	4.0	122.235119	31.437681
21792	BOYSPP	BOYSPP	4.0	122.0606389	32.2269722
22329	BOYSPP	BOYSPP	4.0	122.787167	31.068314
22346	BOYSPP	BOYSPP	4.0	121.8343611	30.7778611
22350	BOYSPP	BOYSPP	4.0	121.8439444	30.7193889
22354	BOYSPP	BOYSPP	4.0	121.7567222	30.7848611
22387	BOYSPP	BOYSPP	4.0	122.755	30.8966667
22392	BOYSPP	BOYSPP	4.0	122.7	31.65
22403	BOYSPP	BOYSPP	4.0	122.6381111	31.1498056
22406	BOYSPP	BOYSPP	4.0	122.6381389	31.1641111
14927	BOYLAT	BOYLAT	4.0	122.037762	31.715927
14928	BOYLAT	BOYLAT	4.0	122.184065	31.698566
14929	BOYLAT	BOYLAT	4.0	122.234154	31.35841
14930	BOYLAT	BOYLAT	4.0	122.134149	31.350077
14931	BOYLAT	BOYLAT	4.0	122.087529	31.026963
14932	BOYLAT	BOYLAT	4.0	122.48514	31.105632
14933	BOYLAT	BOYLAT	4.0	121.945319	32.013199
14934	BOYLAT	BOYLAT	4.0	121.801432	32.066476
14935	BOYLAT	BOYLAT	4.0	122.302601	31.101177
14936	BOYLAT	BOYLAT	4.0	122.033123	31.950617
14937	BOYLAT	BOYLAT	4.0	121.67074	32.131364
15080	BOYSAW	BOYSAW	4.0	122.273074	31.044238
15081	BOYSAW	BOYSAW	4.0	122.469811	31.00481
15082	BOYSAW	BOYSAW	4.0	122.188617	30.958993
15083	BOYSAW	BOYSAW	4.0	122.170839	30.886772
15084	BOYSAW	BOYSAW	4.0	122.152503	30.810104
15085	BOYSAW	BOYSAW	4.0	122.305286	30.810104
15086	BOYSAW	BOYSAW	4.0	122.107905	30.781209
15087	BOYSAW	BOYSAW	4.0	122.160282	30.77788
15088	BOYSAW	BOYSAW	4.0	122.21017	31.832985
15089	BOYSAW	BOYSAW	4.0	122.142116	31.878929
15090	BOYSAW	BOYSAW	4.0	122.219087	31.046916
15073	BOYISD	BOYISD	4.0	122.334028	31.401166
15074	BOYISD	BOYISD	4.0	122.056118	31.040993
15075	BOYISD	BOYISD	4.0	122.241619	30.833609
14879	BOYCAR	BOYCAR	4.0	122.001012	31.842036
14880	BOYCAR	BOYCAR	4.0	122.000847	32.141947
68375	BOYSPP	BOYSPP	7.0	123.133546	30.716507
68376	BOYSPP	BOYSPP	4.0	121.999343	30.688952
68377	BOYSPP	BOYSPP	4.0	121.980204	30.680619
68378	BOYSPP	BOYSPP	7.0	121.908111	30.675944
68379	BOYSPP	BOYSPP	4.0	121.260805	30.67175
68380	BOYSPP	BOYSPP	4.0	121.309138	30.610083
68381	BOYSPP	BOYSPP	7.0	122.050269	30.539688
68382	BOYSPP	BOYSPP	4.0	121.067386	30.554649
68383	BOYSPP	BOYSPP	4.0	121.045192	30.544677
68384	BOYSPP	BOYSPP	4.0	121.10933	30.492816
68385	BOYSPP	BOYSPP	4.0	121.090191	30.4789
68386	BOYSPP	BOYSPP	4.0	121.161801	30.437762
68387	BOYSPP	BOYSPP	4.0	121.415353	30.346986
68388	BOYSPP	BOYSPP	4.0	121.400833	30.45175
68389	BOYSPP	BOYSPP	4.0	121.142524	30.423734
68390	BOYSPP	BOYSPP	4.0	121.4575	30.338388
68391	BOYSPP	BOYSPP	4.0	121.791164	30.04666
68392	BOYSPP	BOYSPP	7.0	122.997965	30.031658
68393	BOYSPP	BOYSPP	4.0	122.750969	29.752163
68403	BOYSPP	BOYSPP	4.0	121.918094	30.217016
68404	BOYSPP	BOYSPP	4.0	121.962899	30.274542
68414	BOYSPP	BOYSPP	4.0	121.702098	30.039685
68420	BOYSPP	BOYSPP	4.0	121.788868	30.073727
68421	BOYSPP	BOYSPP	4.0	121.714807	30.015235
83959	BOYSPP	BOYSPP	4.0	121.855997	30.204717
83964	BOYSPP	BOYSPP	4.0	122.4855833	30.1883056
83969	BOYSPP	BOYSPP	4.0	122.883878	30.155557
83975	BOYSPP	BOYSPP	4.0	122.5784444	30.0786667
83985	BOYSPP	BOYSPP	4.0	122.548041	29.997221
84005	BOYSPP	BOYSPP	4.0	122.503149	29.770599
85377	BOYSPP	BOYSPP	4.0	122.0600556	30.6793889
85428	BOYSPP	BOYSPP	4.0	121.9593611	30.6562222
85431	BOYSPP	BOYSPP	4.0	121.9531667	30.4868611
85434	BOYSPP	BOYSPP	4.0	121.9531944	30.4453333
85437	BOYSPP	BOYSPP	4.0	121.8933056	30.4158889
85440	BOYSPP	BOYSPP	4.0	121.8313056	30.4283611
85443	BOYSPP	BOYSPP	4.0	121.8403611	30.4823333
85446	BOYSPP	BOYSPP	4.0	121.8826389	30.1413056
85465	BOYSPP	BOYSPP	4.0	122.3955556	30.0638889
85510	BOYSPP	BOYSPP	4.0	121.7640833	30.7016667
85552	BOYSPP	BOYSPP	4.0	121.5052778	30.5576389
85558	BOYSPP	BOYSPP	4.0	121.4963056	30.6573056
85589	BOYSPP	BOYSPP	4.0	121.7976667	30.3035
85593	BOYSPP	BOYSPP	4.0	121.7976667	30.3581667
85612	BOYSPP	BOYSPP	4.0	121.6447778	30.4280833
85616	BOYSPP	BOYSPP	4.0	121.6836111	30.4285556
85619	BOYSPP	BOYSPP	4.0	121.7426667	30.3634444
85623	BOYSPP	BOYSPP	4.0	121.7381389	30.3414167
85626	BOYSPP	BOYSPP	4.0	121.6456389	30.3645278
68991	BOYLAT	BOYLAT	4.0	121.559088	30.710048
68992	BOYLAT	BOYLAT	4.0	121.617466	30.689914
68993	BOYLAT	BOYLAT	4.0	121.454145	30.684223
68994	BOYLAT	BOYLAT	4.0	121.517504	30.681862
68995	BOYLAT	BOYLAT	4.0	121.698196	30.679988
68996	BOYLAT	BOYLAT	4.0	121.726275	30.652328
68997	BOYLAT	BOYLAT	4.0	121.325199	30.647304
68998	BOYLAT	BOYLAT	4.0	121.359977	30.639779
68999	BOYLAT	BOYLAT	4.0	121.91915	30.638397
69000	BOYLAT	BOYLAT	4.0	121.841802	30.630325
69001	BOYLAT	BOYLAT	4.0	121.913188	30.60552
69002	BOYLAT	BOYLAT	4.0	121.996464	30.558382
69003	BOYLAT	BOYLAT	4.0	122.211514	30.552849
69004	BOYLAT	BOYLAT	4.0	122.330059	30.543704
69005	BOYLAT	BOYLAT	4.0	120.9648056	30.5118333
69006	BOYLAT	BOYLAT	4.0	121.799402	30.093046
69007	BOYLAT	BOYLAT	4.0	122.4492222	29.7043056
69008	BOYLAT	BOYLAT	4.0	122.5052222	29.6951944
69012	BOYLAT	BOYLAT	4.0	121.857868	30.692541
69015	BOYLAT	BOYLAT	4.0	121.80098	30.167828
69016	BOYLAT	BOYLAT	4.0	121.875812	30.654208
69017	BOYLAT	BOYLAT	4.0	121.896284	30.528266
69018	BOYLAT	BOYLAT	4.0	121.851285	30.601709
69020	BOYLAT	BOYLAT	4.0	121.012333	30.547055
69021	BOYLAT	BOYLAT	4.0	121.993171	30.652542
69022	BOYLAT	BOYLAT	4.0	122.087536	30.175933
69023	BOYLAT	BOYLAT	4.0	121.970093	30.248265
69024	BOYLAT	BOYLAT	4.0	122.0315278	30.2236111
69025	BOYLAT	BOYLAT	4.0	121.873289	30.195044
85549	BOYLAT	BOYLAT	4.0	122.3293889	30.1374167
85563	BOYLAT	BOYLAT	4.0	122.0151667	30.3772778
85566	BOYLAT	BOYLAT	4.0	121.8734722	30.38425
85572	BOYLAT	BOYLAT	4.0	121.8944722	30.2746667
85639	BOYLAT	BOYLAT	4.0	121.0225556	30.49175
68855	BOYSAW	BOYSAW	4.0	122.175833	30.712861
68856	BOYSAW	BOYSAW	4.0	122.254166	30.697861
68857	BOYSAW	BOYSAW	4.0	122.191944	30.647305
68858	BOYSAW	BOYSAW	4.0	122.205277	30.590083
68859	BOYSAW	BOYSAW	4.0	121.359138	30.56175
68860	BOYSAW	BOYSAW	4.0	122.0975	30.535638
68861	BOYSAW	BOYSAW	4.0	122.424583	30.526833
68862	BOYSAW	BOYSAW	4.0	122.174444	30.54425
68863	BOYSAW	BOYSAW	4.0	121.134107	30.489428
68864	BOYSAW	BOYSAW	4.0	121.089775	30.457178
68865	BOYSAW	BOYSAW	4.0	121.802513	30.118267
68876	BOYSAW	BOYSAW	4.0	121.875007	30.630875
85649	BOYSAW	BOYSAW	4.0	121.0361111	30.4079722
69418	BOYISD	BOYISD	4.0	122.369975	30.514983
69419	BOYISD	BOYISD	4.0	122.079157	30.438384
69420	BOYISD	BOYISD	4.0	122.432554	29.995004
69421	BOYISD	BOYISD	4.0	122.467305	29.874111
69429	BOYCAR	BOYCAR	4.0	122.11999	30.188888
69430	BOYCAR	BOYCAR	4.0	122.223472	30.150055
69431	BOYCAR	BOYCAR	4.0	122.310504	29.71658
69432	BOYCAR	BOYCAR	4.0	122.431724	30.481233
60331	BOYSPP	BOYSPP	4.0	122.3181858	29.4282328
60347	BOYSPP	BOYSPP	4.0	122.0704835	29.2376387
60417	BOYSPP	BOYSPP	4.0	122.2611111	29.1586111
60484	BOYSPP	BOYSPP	4.0	122.0338611	28.9907222
60489	BOYSPP	BOYSPP	4.0	121.9705833	28.9617222
60493	BOYSPP	BOYSPP	4.0	121.95725	28.9130278
60497	BOYSPP	BOYSPP	4.0	121.9846667	28.8596667
60502	BOYSPP	BOYSPP	4.0	122.0164167	28.8856111
60506	BOYSPP	BOYSPP	4.0	122.0351389	28.9557222
60508	BOYSPP	BOYSPP	7.0	122.5069444	29.0620833
60526	BOYSPP	BOYSPP	4.0	122.5093056	29.3262222
49049	BOYLAT	BOYLAT	4.0	121.830405	28.645909
49052	BOYLAT	BOYLAT	4.0	121.982569	29.039736
49048	BOYSAW	BOYSAW	4.0	121.660885	28.663322
49046	BOYISD	BOYISD	4.0	122.036596	29.356675
49047	BOYISD	BOYISD	4.0	122.002069	28.668464
543	BOYSPP	BOYSPP	7.0	121.00054	27.009443
544	BOYSPP	BOYSPP	7.0	121.391646	27.543045
545	BOYSPP	BOYSPP	4.0	122.500783	27.499988
7616	BOYSPP	BOYSPP	4.0	120.8945833	27.5238056
7625	BOYSPP	BOYSPP	4.0	120.9672222	27.3722778
7628	BOYSPP	BOYSPP	4.0	120.9567778	27.3158889
7631	BOYSPP	BOYSPP	4.0	120.8241667	27.3136111
7634	BOYSPP	BOYSPP	4.0	120.8705278	27.3727778
7641	BOYSPP	BOYSPP	4.0	121.1267778	27.5580278
7736	BOYSPP	BOYSPP	4.0	121.9961111	28.1441944
7737	BOYSPP	BOYSPP	4.0	121.9504167	28.0906389
7742	BOYSPP	BOYSPP	4.0	121.90475	28.0370833
7743	BOYSPP	BOYSPP	4.0	121.8378333	28.0371111
7748	BOYSPP	BOYSPP	4.0	121.8809444	28.0906944
7749	BOYSPP	BOYSPP	4.0	121.9241111	28.1442778
7791	BOYSPP	BOYSPP	4.0	121.0628611	27.56625
7792	BOYSPP	BOYSPP	4.0	121.1653611	27.5372222
7797	BOYSPP	BOYSPP	4.0	121.0571667	27.5371389
532	BOYLAT	BOYLAT	4.0	120.36519	27.051553
533	BOYLAT	BOYLAT	4.0	121.3614722	27.8991667
534	BOYLAT	BOYLAT	4.0	120.716601	27.457213
7660	BOYLAT	BOYLAT	4.0	121.3174444	27.8303611
549	BOYSAW	BOYSAW	4.0	120.777489	27.413769
546	BOYISD	BOYISD	4.0	121.327467	27.844985
16909	BOYSPP	BOYSPP	7.0	120.714425	26.288599
16911	BOYSPP	BOYSPP	1.0	120.766646	25.78333
22116	BOYSPP	BOYSPP	7.0	122.0	26.5
22145	BOYSPP	BOYSPP	4.0	119.9530556	25.8275
22210	BOYSPP	BOYSPP	4.0	119.8159722	25.7878333
22213	BOYSPP	BOYSPP	4.0	119.8470833	25.7876944
22216	BOYSPP	BOYSPP	4.0	119.9544722	26.42875
22235	BOYSPP	BOYSPP	4.0	120.2076389	26.2163056
22292	BOYSPP	BOYSPP	4.0	120.2635833	26.2721111
22301	BOYSPP	BOYSPP	4.0	120.1584167	26.2286944
22305	BOYSPP	BOYSPP	4.0	120.1546667	26.1483333
22309	BOYSPP	BOYSPP	4.0	120.1960556	26.1329444
22314	BOYSPP	BOYSPP	4.0	120.2276944	26.1981667
22320	BOYSPP	BOYSPP	1.0	122.0652222	25.6223056
16913	BOYLAT	BOYLAT	4.0	119.748608	26.08888
22317	BOYLAT	BOYLAT	4.0	120.19725	26.7851944
22138	BOYISD	BOYISD	4.0	120.2016667	26.7691667
22296	BOYCAR	BOYCAR	4.0	120.2011944	26.25725
13731	BOYSPP	BOYSPP	7.0	122.74	26.0156667
13755	BOYSPP	BOYSPP	3.0	119.6928889	24.1066389
13757	BOYSPP	BOYSPP	3.0	119.8523056	24.1158889
336	BOYSPP	BOYSPP	7.0	122.616646	25.699946
337	BOYSPP	BOYSPP	4.0	123.984957	24.674964
35948	BOYSPP	BOYSPP	1.0	120.4133333	24.2394444
35975	BOYSPP	BOYSPP	4.0	119.879181	25.632112
35976	BOYSPP	BOYSPP	4.0	119.292089	25.118762
35977	BOYSPP	BOYSPP	4.0	119.422282	25.106845
35978	BOYSPP	BOYSPP	4.0	119.315367	25.097614
35979	BOYSPP	BOYSPP	4.0	119.24384	25.079623
35980	BOYSPP	BOYSPP	4.0	119.408804	25.077379
35981	BOYSPP	BOYSPP	4.0	119.342526	25.072902
35982	BOYSPP	BOYSPP	4.0	119.380831	25.06926
35983	BOYSPP	BOYSPP	4.0	119.124842	24.984819
35984	BOYSPP	BOYSPP	4.0	119.178264	24.247463
35986	BOYSPP	BOYSPP	4.0	119.125037	24.957764
35987	BOYSPP	BOYSPP	4.0	118.514964	24.502661
44063	BOYSPP	BOYSPP	7.0	119.4712432	25.1516939
44121	BOYSPP	BOYSPP	7.0	119.1971569	25.1034642
47476	BOYSPP	BOYSPP	7.0	119.3003941	24.4834982
51855	BOYSPP	BOYSPP	7.0	120.306368	25.49916
55203	BOYSPP	BOYSPP	4.0	119.862	25.667
55220	BOYSPP	BOYSPP	4.0	120.4781667	24.6471667
55333	BOYSPP	BOYSPP	4.0	119.8908333	25.6903056
35941	BOYLAT	BOYLAT	4.0	119.798804	25.776889
35942	BOYLAT	BOYLAT	4.0	119.704777	25.718529
35943	BOYLAT	BOYLAT	4.0	119.840525	25.418062
35944	BOYLAT	BOYLAT	4.0	119.751582	25.378896
35945	BOYLAT	BOYLAT	4.0	119.688817	25.260047
35946	BOYLAT	BOYLAT	4.0	118.833792	24.815878
35947	BOYLAT	BOYLAT	4.0	118.215336	24.298343
35972	BOYCAR	BOYCAR	4.0	119.663306	25.714474
23321	BOYSPP	BOYSPP	7.0	118.198973	23.636796
23322	BOYSPP	BOYSPP	4.0	116.907356	23.354047
23323	BOYSPP	BOYSPP	4.0	116.926773	23.456772
23324	BOYSPP	BOYSPP	4.0	116.927217	23.433744
23326	BOYSPP	BOYSPP	4.0	116.895774	23.457494
23331	BOYSPP	BOYSPP	4.0	118.1612778	23.9168056
23332	BOYSPP	BOYSPP	4.0	118.230378	23.954375
23333	BOYSPP	BOYSPP	4.0	118.259901	23.921849
23334	BOYSPP	BOYSPP	4.0	118.210392	23.88519
23335	BOYSPP	BOYSPP	4.0	117.550985	23.638991
32161	BOYSPP	BOYSPP	4.0	117.1087778	23.2744722
32175	BOYSPP	BOYSPP	4.0	117.3011111	23.4225278
32185	BOYSPP	BOYSPP	7.0	118.2366667	23.6716667
32198	BOYSPP	BOYSPP	4.0	117.01675	23.3036389
32202	BOYSPP	BOYSPP	4.0	117.0656111	23.3035556
32206	BOYSPP	BOYSPP	4.0	117.0941667	23.2463611
32210	BOYSPP	BOYSPP	4.0	116.9609444	23.2463333
23358	BOYLAT	BOYLAT	1.0	116.819408	23.256572
23359	BOYLAT	BOYLAT	1.0	116.885551	23.413606
23360	BOYLAT	BOYLAT	1.0	116.76922	23.164666
23361	BOYLAT	BOYLAT	4.0	118.120586	24.206397
23363	BOYLAT	BOYLAT	4.0	117.56329	23.595214
23364	BOYLAT	BOYLAT	4.0	118.168363	24.131788
23365	BOYLAT	BOYLAT	4.0	118.13703	24.170092
32164	BOYLAT	BOYLAT	1.0	117.1511389	23.5089722
32168	BOYLAT	BOYLAT	1.0	117.1941389	23.4698056
23367	BOYISD	BOYISD	4.0	116.837636	23.319024
23366	BOYCAR	BOYCAR	4.0	117.544429	23.693323
270	BOYSPP	BOYSPP	4.0	118.999976	22.599988
271	BOYSPP	BOYSPP	3.0	119.958818	23.058597
2953	BOYSPP	BOYSPP	1.0	119.6575	23.2397222
2955	BOYSPP	BOYSPP	1.0	119.665	23.1888889
2972	BOYSPP	BOYSPP	4.0	119.9625	23.0697222
3763	BOYSPP	BOYSPP	4.0	116.366652	22.899985
3764	BOYSPP	BOYSPP	4.0	116.238876	22.883319
3765	BOYSPP	BOYSPP	4.0	117.486161	22.659795
3767	BOYSPP	BOYSPP	4.0	116.649341	22.995845
3768	BOYSPP	BOYSPP	4.0	116.61987	22.955679
3769	BOYSPP	BOYSPP	4.0	115.916576	22.742599
8317	BOYSPP	BOYSPP	7.0	116.1670899	22.1457423
3409	BOYLAT	BOYLAT	1.0	116.669369	23.121398
3410	BOYLAT	BOYLAT	1.0	115.982519	22.78371
3411	BOYLAT	BOYLAT	1.0	116.493788	22.896624
3412	BOYLAT	BOYLAT	1.0	116.624842	23.09676
3773	BOYISD	BOYISD	4.0	116.591856	23.004127
3775	BOYCAR	BOYCAR	4.0	116.601925	23.025261
259	BOYSPP	BOYSPP	4.0	117.339996	22.333309
260	BOYSPP	BOYSPP	4.0	118.182564	21.683487
298	BOYSPP	BOYSPP	2.0	120.535152	22.126542
299	BOYSPP	BOYSPP	3.0	120.353411	22.309904
300	BOYSPP	BOYSPP	1.0	120.628739	22.217802
305	BOYSPP	BOYSPP	2.0	120.3111389	22.4806944
306	BOYSPP	BOYSPP	2.0	120.286277	22.494543
307	BOYSPP	BOYSPP	2.0	120.436831	22.417305
308	BOYSPP	BOYSPP	2.0	120.289545	22.473239
309	BOYSPP	BOYSPP	2.0	120.295261	22.326386
310	BOYSPP	BOYSPP	4.0	120.384747	22.463513
2000	BOYSPP	BOYSPP	1.0	120.4083333	22.255
287	BOYSPP	BOYSPP	1.0	121.5786111	22.0686111
290	BOYSPP	BOYSPP		122.699893	21.899967
27564	BOYSPP	BOYSPP	4.0	114.376651	22.089156
27565	BOYSPP	BOYSPP	4.0	114.511541	22.101745
27566	BOYSPP	BOYSPP	4.0	115.56452	22.60598
27567	BOYSPP	BOYSPP	7.0	114.866643	21.883326
27568	BOYSPP	BOYSPP	7.0	113.629133	22.109327
27572	BOYSPP	BOYSPP	4.0	114.760923	22.444705
27574	BOYSPP	BOYSPP	4.0	115.059612	22.568036
27575	BOYSPP	BOYSPP	4.0	115.032613	22.621674
27576	BOYSPP	BOYSPP	4.0	115.880682	22.754088
27577	BOYSPP	BOYSPP	4.0	115.623019	22.741644
27578	BOYSPP	BOYSPP	4.0	115.6652778	22.7046111
37628	BOYSPP	BOYSPP	7.0	114.225598	22.126738
27558	BOYLAT	BOYLAT	1.0	114.734812	22.492315
27559	BOYLAT	BOYLAT	2.0	114.704357	22.555058
27560	BOYLAT	BOYLAT	1.0	114.73159	22.562008
27561	BOYLAT	BOYLAT	2.0	113.636664	22.156377
27563	BOYLAT	BOYLAT	1.0	113.861244	22.052267
27445	BOYISD	BOYISD	4.0	114.646132	22.610659
27446	BOYISD	BOYISD	4.0	114.700573	22.524828
27447	BOYISD	BOYISD	4.0	113.542855	22.006113
27448	BOYISD	BOYISD	4.0	113.733051	22.028434
27556	BOYCAR	BOYCAR	4.0	115.767015	22.781543
27557	BOYCAR	BOYCAR	4.0	113.821661	22.058712
358	BOYSPP	BOYSPP	4.0	117.83332	20.683318
359	BOYSPP	BOYSPP	1.0	118.8533333	21.0555556
259	BOYSPP	BOYSPP	2.0	119.2677778	20.6186111
781	BOYSPP	BOYSPP	4.0	115.614993	20.69048
782	BOYSPP	BOYSPP	4.0	115.618606	19.936249
783	BOYSPP	BOYSPP	3.0	116.702591	20.699995
17533	BOYSPP	BOYSPP	4.0	113.326138	21.884925
17534	BOYSPP	BOYSPP	4.0	113.360248	21.854009
17535	BOYSPP	BOYSPP	4.0	113.380554	21.774955
17536	BOYSPP	BOYSPP	7.0	112.622945	21.115492
17537	BOYSPP	BOYSPP	4.0	112.22099	21.084995
17538	BOYSPP	BOYSPP	4.0	112.165546	21.467988
17539	BOYSPP	BOYSPP	4.0	112.202796	21.404072
17540	BOYSPP	BOYSPP	4.0	112.165546	21.433933
17549	BOYSPP	BOYSPP	4.0	112.924978	21.649985
24010	BOYSPP	BOYSPP	4.0	112.255	21.3746389
24013	BOYSPP	BOYSPP	4.0	112.167	21.3515278
24039	BOYSPP	BOYSPP	4.0	112.9916667	21.8416389
24042	BOYSPP	BOYSPP	4.0	112.9917222	21.7583889
24045	BOYSPP	BOYSPP	4.0	113.0766389	21.7583611
24048	BOYSPP	BOYSPP	4.0	112.2358333	21.5363056
24051	BOYSPP	BOYSPP	4.0	112.2420833	21.6081389
24054	BOYSPP	BOYSPP	4.0	112.2459444	21.6544167
24058	BOYSPP	BOYSPP	4.0	112.8285	21.5454167
24061	BOYSPP	BOYSPP	4.0	112.0200278	20.9215833
24064	BOYSPP	BOYSPP	4.0	112.4474722	21.5958333
24076	BOYSPP	BOYSPP	4.0	112.3149722	21.0846111
17583	BOYLAT	BOYLAT	1.0	113.228528	21.812458
17584	BOYLAT	BOYLAT	1.0	113.235945	21.785399
17585	BOYLAT	BOYLAT	4.0	112.679704	21.770177
17586	BOYLAT	BOYLAT	4.0	112.068911	21.74823
17587	BOYLAT	BOYLAT	1.0	112.947458	21.74695
17588	BOYLAT	BOYLAT	4.0	112.419848	21.644346
17592	BOYLAT	BOYLAT	4.0	113.2086111	21.8730556
17532	BOYSAW	BOYSAW	4.0	113.067274	21.966476
17406	BOYISD	BOYISD	4.0	113.09492	22.007589
17407	BOYISD	BOYISD	4.0	112.87809	21.868203
1334	BOYSPP	BOYSPP	4.0	114.201654	21.783307
1335	BOYSPP	BOYSPP	4.0	113.749995	21.649976
1336	BOYSPP	BOYSPP	4.0	114.000544	20.999816
1338	BOYSPP	BOYSPP	4.0	114.013017	21.833751
1339	BOYSPP	BOYSPP	4.0	113.984275	21.483612
2123	BOYSPP	BOYSPP	4.0	115.543985	19.80895
12562	BOYSPP	BOYSPP	4.0	110.3730556	20.1944722
12563	BOYSPP	BOYSPP	4.0	110.258228	20.139796
12564	BOYSPP	BOYSPP	4.0	110.874342	20.428124
12565	BOYSPP	BOYSPP	4.0	110.943925	20.51627
12566	BOYSPP	BOYSPP	4.0	111.04032	19.690332
12567	BOYSPP	BOYSPP	4.0	111.054986	19.648888
12568	BOYSPP	BOYSPP	4.0	111.043431	19.619722
21572	BOYSPP	BOYSPP	4.0	111.3999167	21.3640556
21599	BOYSPP	BOYSPP	7.0	111.5301667	19.6347222
21620	BOYSPP	BOYSPP	4.0	111.5373611	21.3336944
21625	BOYSPP	BOYSPP	4.0	111.6098611	21.3394722
21626	BOYSPP	BOYSPP	4.0	111.6746389	21.3299722
21631	BOYSPP	BOYSPP	4.0	111.6746389	21.3860278
21632	BOYSPP	BOYSPP	4.0	111.6085	21.3860278
21637	BOYSPP	BOYSPP	4.0	111.5423611	21.3860278
21640	BOYSPP	BOYSPP	4.0	111.2753333	20.5729167
21686	BOYSPP	BOYSPP	4.0	111.6090833	20.9661111
21687	BOYSPP	BOYSPP	4.0	111.6090833	20.9911111
21692	BOYSPP	BOYSPP	4.0	111.6405833	21.0125
21693	BOYSPP	BOYSPP	4.0	111.6720278	21.0219722
21698	BOYSPP	BOYSPP	4.0	111.6720278	20.9881389
21699	BOYSPP	BOYSPP	4.0	111.6193889	20.9405
21704	BOYSPP	BOYSPP	4.0	111.54175	20.9156667
21705	BOYSPP	BOYSPP	4.0	111.54175	20.9815833
21762	BOYSPP	BOYSPP	4.0	111.6095278	21.0478611
21798	BOYSPP	BOYSPP	4.0	111.53775	20.8445
21801	BOYSPP	BOYSPP	4.0	110.7682778	20.6819444
21806	BOYSPP	BOYSPP	4.0	110.7556111	20.6973333
21856	BOYSPP	BOYSPP	4.0	111.5331944	21.0295556
21861	BOYSPP	BOYSPP	4.0	111.5331944	21.0952222
21862	BOYSPP	BOYSPP	4.0	111.5783611	21.1073889
21867	BOYSPP	BOYSPP	4.0	111.62375	21.1195556
21868	BOYSPP	BOYSPP	4.0	111.6694167	21.1315556
21873	BOYSPP	BOYSPP	4.0	111.6694167	21.0695278
21874	BOYSPP	BOYSPP	4.0	111.6668889	20.9064444
21877	BOYSPP	BOYSPP	4.0	111.6146389	20.8870833
